date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:09	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2214012eb-17ee8-550312d965600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/css/font-awesome.css)
20:05:18	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2214012e9-6c7db-550312d965600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/css/font-awesome.css)
20:05:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2214012e8-2876e-550312d965600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/css/font-awesome.css)
20:05:23	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2214012e8-2876e-550312d965600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/css/font-awesome.css)
20:05:27	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%2214012ea-286ac-550312d965600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/font-awesome/css/font-awesome.css)
20:05:34	249713/249713	---M--	200	added ('OK')	image/svg+xml	etag:%221401319-3cf71-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello.svg?46462644	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello3904.svg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/css/fontello.css)
20:05:36	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221401a75-2f68-520bbad898f80%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons90c6.eot	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:37	71512/71512	---M--	200	added ('OK')	application/x-font-woff	etag:%22140131b-11758-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello.woff?46462644	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello3904.woff	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/css/fontello.css)
20:05:38	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221401a78-1d70-520bbad898f80%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons90c6.woff	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:39	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%221401a76-357b-52e3ff03e8600%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons90c6.svg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:39	326/326	---M--	200	added ('OK')	text/html	etag:%221401a55-146-4f02ab329db00%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/openhand.cur	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/openhand.html	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:40	326/326	---M--	200	added ('OK')	text/html	etag:%221401a42-146-4f02ab2820240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/closedhand.cur	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/closedhand.html	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:40	114972/114972	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221401318-1c11c-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello.eot?46462644	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello3904.eot	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/css/fontello.css)
20:05:40	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%221401a77-2ec0-520bbad898f80%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/fonts/revicons/revicons90c6.ttf	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:40	933/933	---M--	200	added ('OK')	image/png	etag:%221401512-3a5-520bbad4c8680%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:40	951/951	---M--	200	added ('OK')	image/png	etag:%221401515-3b7-53d65854d9a40%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_white.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_white.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:41	938/938	---M--	200	added ('OK')	image/png	etag:%221401513-3aa-520bbad4c8680%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_3x3.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_3x3.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:41	935/935	---M--	200	added ('OK')	image/png	etag:%221401514-3a7-520bbad4c8680%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/gridtile_3x3_white.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:41	184/184	---M--	200	added ('OK')	image/png	etag:%221401511-b8-520bbad4c8680%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/coloredbg.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/coloredbg.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:41	114804/114804	---M--	200	added ('OK')	application/x-font-ttf	etag:%22140131a-1c074-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello.ttf?46462644	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/font/fontello3904.ttf	(from http://htmlcoder.me/preview/the_project/v.2.0/template/fonts/fontello/css/fontello.css)
20:05:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%221401517-9f1-520bbad4c8680%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/loader.gif	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/assets/loader.gif	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/rs-plugin-5/css/settings.css)
20:05:44	72259/72259	---M--	200	added ('OK')	text/css	etag:%221401262-11a43-543f31d862dc0%22	http://htmlcoder.me/preview/the_project/v.2.0/template/css/animate.css	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/css/animate.css	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/animations.css)
20:05:44	4976/4976	---M--	200	added ('OK')	image/png	etag:%221401507-1370-549a098e08800%22	http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/owlcarousel2/assets/owl.video.play.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/plugins/owlcarousel2/assets/owl.video.play.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/plugins/owlcarousel2/assets/owl.carousel.min.css)
20:05:44	269/269	---M--	200	added ('OK')	image/png	etag:%2214013c5-10d-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-1.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-1.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:46	3213/3213	---M--	200	added ('OK')	image/png	etag:%2214013c7-c8d-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-3.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-3.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:46	41651/41651	---M--	200	added ('OK')	image/png	etag:%2214013c6-a2b3-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-2.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-2.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:46	166/166	---M--	200	added ('OK')	image/png	etag:%2214013c9-a6-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-5.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-5.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:47	1833/1833	---M--	200	added ('OK')	image/png	etag:%2214013cb-729-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-7.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-7.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:51	33702/33702	---M--	200	added ('OK')	image/png	etag:%2214013ca-83a6-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-6.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-6.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:05:59	74431/74431	---M--	200	added ('OK')	image/png	etag:%2214013cd-122bf-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-9.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-9.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:06:09	134827/134827	---M--	200	added ('OK')	image/png	etag:%2214013cc-20eab-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-8.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-8.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:06:09	171492/171492	---M--	200	added ('OK')	image/png	etag:%2214013c8-29de4-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-4.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/pattern-4.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:06:29	183958/183958	---M--	200	added ('OK')	image/jpeg	etag:%221401326-2ce96-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:06:42	205478/205478	---M--	200	added ('OK')	image/jpeg	etag:%221401327-322a6-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-3.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-3.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:07:04	452411/452411	---M--	200	added ('OK')	image/jpeg	etag:%221401324-6e73b-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:07:37	542112/542112	---M--	200	added ('OK')	image/jpeg	etag:%221401328-845a0-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-4.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-4.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:03	157202/157202	---M--	200	added ('OK')	image/jpeg	etag:%22140132c-26612-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-8.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-8.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:12	555798/555798	---M--	200	added ('OK')	image/jpeg	etag:%22140132a-87b16-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-6.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-6.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:12	425521/425521	---M--	200	added ('OK')	image/jpeg	etag:%22140132b-67e31-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-7.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-7.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:16	662640/662640	---M--	200	added ('OK')	image/jpeg	etag:%221401329-a1c70-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-5.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-5.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:27	147739/147739	---M--	200	added ('OK')	image/jpeg	etag:%22140132d-2411b-521365a826980%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-9.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-9.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:08:53	226248/226248	---M--	200	added ('OK')	image/jpeg	etag:%221401420-373c8-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/slider-fullscreen-slide-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/slider-fullscreen-slide-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:09:00	300351/300351	---M--	200	added ('OK')	image/jpeg	etag:%221401325-4953f-5214e72846c00%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-10.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/background-img-10.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:09:23	437227/437227	---M--	200	added ('OK')	image/jpeg	etag:%221401380-6abeb-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/fullscreen-bg.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/fullscreen-bg.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/css/style.css)
20:09:23	350132/350132	---M--	200	added ('OK')	image/jpeg	etag:%221401421-557b4-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/slider-fullscreen-slide-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/slider-fullscreen-slide-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:09:32	53725/53725	---M--	200	added ('OK')	image/jpeg	etag:%22140140f-d1dd-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-3.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-3.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:09:54	184580/184580	---M--	200	added ('OK')	image/jpeg	etag:%2214013d2-2d104-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:09:58	362312/362312	---M--	200	added ('OK')	image/png	etag:%22140140e-58748-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-2.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-2.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:00	171920/171920	---M--	200	added ('OK')	image/jpeg	etag:%2214013db-29f90-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:15	133933/133933	---M--	200	added ('OK')	image/jpeg	etag:%2214013dc-20b2d-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-3.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-3.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:21	554236/554236	---M--	200	added ('OK')	image/png	etag:%22140140d-874fc-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-1.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/section-image-1.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:21	140540/140540	---M--	200	added ('OK')	image/jpeg	etag:%2214013dd-224fc-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-4.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-4.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:24	197329/197329	---M--	200	added ('OK')	text/css	etag:%221401267-302d1-5546aa1f4e100%22	http://htmlcoder.me/preview/the_project/v.2.0/template/css/rtl_style.css	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/css/rtl_style.css	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-rtl.html)
20:10:25	4539/4539	---M--	200	added ('OK')	text/css	etag:%221401268-11bb-5546aa1f4e100%22	http://htmlcoder.me/preview/the_project/v.2.0/template/css/rtl_typography-default.css	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/css/rtl_typography-default.css	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-rtl.html)
20:10:37	217520/217520	---M--	200	added ('OK')	image/jpeg	etag:%2214013de-351b0-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-5.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-5.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:37	68932/68932	---M--	200	added ('OK')	image/jpeg	etag:%221401366-10d44-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-2-slider-slide-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-2-slider-slide-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-2.html)
20:10:48	144807/144807	---M--	200	added ('OK')	image/jpeg	etag:%221401365-235a7-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-2-slider-slide-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-2-slider-slide-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-2.html)
20:10:49	202818/202818	---M--	200	added ('OK')	image/jpeg	etag:%2214013df-31842-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-6.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-6.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index.html)
20:10:49	76007/76007	---M--	200	added ('OK')	image/jpeg	etag:%2214013ce-128e7-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-3.html)
20:11:02	155948/155948	---M--	200	added ('OK')	image/jpeg	etag:%2214013cf-2612c-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1-3.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-1-3.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-3.html)
20:11:08	33445/33445	---M--	200	added ('OK')	image/jpeg	etag:%221401414-82a5-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/service-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/service-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:16	40721/40721	---M--	200	added ('OK')	image/jpeg	etag:%221401415-9f11-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/service-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/service-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:25	52195/52195	---M--	200	added ('OK')	image/jpeg	etag:%221401416-cbe3-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/service-3.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/service-3.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:32	36200/36200	---M--	200	added ('OK')	image/jpeg	etag:%2214013e0-8d68-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-7.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-7.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:53	125723/125723	---M--	200	added ('OK')	image/jpeg	etag:%2214013e1-1eb1b-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-8.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/portfolio-8.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:54	936/936	---M--	200	added ('OK')	application/javascript	etag:%22140145c-3a8-535179cfe8880%22	http://htmlcoder.me/preview/the_project/v.2.0/template/js/google.map.config.js	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/js/google.map.config.js	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:11:54	14181/14181	---M--	200	added ('OK')	text/css	etag:%221401271-3765-5546aa1f4e100%22	http://htmlcoder.me/preview/the_project/v.2.0/template/css/skins/gray.css	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/css/skins/gray.css	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-5.html)
20:11:55	2141/2141	---M--	200	added ('OK')	image/png	etag:%2214013a7-85d-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/logo_gray.png	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/logo_gray.png	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-5.html)
20:12:07	500503/500503	---M--	200	added ('OK')	image/jpeg	etag:%221401367-7a317-52e08590a0c00%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-4-slider-slide-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-4-slider-slide-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:12:09	498750/498750	---M--	200	added ('OK')	image/jpeg	etag:%2214013bf-79c3e-520bcb0297240%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/page-about-banner-1.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/page-about-banner-1.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-4.html)
20:12:11	97747/97747	---M--	200	added ('OK')	image/jpeg	etag:%221401372-17dd3-53a95e9868a80%22	http://htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-5-slider-slide-2.jpg	C:/My%20Web%20Sites/SPC/htmlcoder.me/preview/the_project/v.2.0/template/images/corporate-5-slider-slide-2.jpg	(from http://htmlcoder.me/preview/the_project/v.2.0/template/index-corporate-5.html)
